,SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price,target
47441,2523,2,2,Rural,2003,273179.99709623505,224096.1260397619
47442,1090,2,3,Rural,2004,138284.2253111453,224096.1260397619
47443,2677,2,3,Rural,1962,334826.9177326019,224096.1260397619
47444,2065,3,1,Suburb,1973,219879.67464526635,223234.18985728978
47445,1760,2,3,Suburb,1954,89554.4372452694,223234.18985728978
47446,2318,5,3,Urban,2009,233317.7773445986,227166.1971394754
47447,1769,2,1,Suburb,2019,249976.6341713364,223234.18985728978
47448,2360,3,2,Urban,2021,195562.6229302526,227166.1971394754
47449,1000,3,3,Rural,1985,82407.0109038562,224096.1260397619
47450,1108,2,3,Rural,1986,182865.12211438757,224096.1260397619
47451,1927,2,2,Urban,2003,310271.590677976,227166.1971394754
47452,2148,2,1,Suburb,1987,219271.68994897488,223234.18985728978
47453,2087,5,3,Rural,2002,300503.4905383204,224096.1260397619
47454,1205,3,1,Rural,2006,136427.61653540863,224096.1260397619
47455,2438,5,3,Rural,2003,118675.9732990726,224096.1260397619
47456,2977,3,1,Rural,1960,316374.732822033,224096.1260397619
47457,1849,4,3,Suburb,1952,226099.33137151183,223234.18985728978
47458,2267,3,1,Rural,1984,202114.8245085203,224096.1260397619
47459,1589,2,1,Urban,1981,135133.22529248084,227166.1971394754
47460,1622,3,3,Rural,1997,181558.34056352507,224096.1260397619
47461,2677,3,3,Rural,1951,357564.0257913293,224096.1260397619
47462,2239,4,3,Rural,1974,244188.671251635,224096.1260397619
47463,1964,4,3,Suburb,1998,177248.39055666138,223234.18985728978
47464,2551,5,2,Rural,2013,311840.4241549196,224096.1260397619
47465,1964,5,3,Rural,1989,356203.6869788951,224096.1260397619
47466,2589,2,1,Rural,1954,275544.7138579696,224096.1260397619
47467,1652,5,3,Urban,1982,231709.97054238876,227166.1971394754
47468,2403,5,3,Rural,1975,334090.9992656547,224096.1260397619
47469,2871,4,2,Rural,1999,295887.0949292963,224096.1260397619
47470,1078,2,2,Suburb,2009,116654.22836243451,223234.18985728978
47471,1414,2,2,Rural,2001,227579.05319599263,224096.1260397619
47472,2476,5,1,Suburb,1964,251721.63880282585,223234.18985728978
47473,2172,2,2,Urban,1986,216599.33461794248,227166.1971394754
47474,1638,2,2,Rural,1978,124066.79360304662,224096.1260397619
47475,2693,4,3,Suburb,2003,234242.87023238,223234.18985728978
47476,1790,5,1,Urban,1982,253777.9999140147,227166.1971394754
47477,2061,2,3,Urban,2015,285331.6794653513,227166.1971394754
47478,2180,5,1,Rural,1955,200902.9984912839,224096.1260397619
47479,1332,5,1,Rural,2018,148890.33689680867,224096.1260397619
47480,1287,2,2,Urban,2020,185511.44709292863,227166.1971394754
47481,2135,3,3,Rural,1951,182708.19753593893,224096.1260397619
47482,2725,2,2,Suburb,2000,376117.9679217389,223234.18985728978
47483,2641,3,1,Rural,2001,326014.8356337099,224096.1260397619
47484,2114,4,1,Suburb,1988,197899.430748457,223234.18985728978
47485,2889,5,1,Suburb,2021,304768.3101215202,223234.18985728978
47486,2836,3,2,Suburb,2013,274975.8657054816,223234.18985728978
47487,2072,5,1,Urban,1971,224162.3030060014,227166.1971394754
47488,1160,4,3,Suburb,2014,114892.28737502424,223234.18985728978
47489,2539,4,3,Rural,1983,252055.14526952093,224096.1260397619
47490,2425,3,2,Suburb,2007,267409.618579862,223234.18985728978
47491,2733,4,2,Rural,2006,357964.6070452285,224096.1260397619
47492,1319,5,3,Urban,1984,131452.04212967216,227166.1971394754
47493,1923,4,2,Urban,2007,244648.9686083189,227166.1971394754
47494,1363,4,3,Suburb,2014,231723.03229007783,223234.18985728978
47495,2912,3,3,Rural,1987,290786.51753515325,224096.1260397619
47496,2465,4,2,Suburb,1966,348938.2234317134,223234.18985728978
47497,1474,2,2,Suburb,1979,82262.191032079,223234.18985728978
47498,2022,5,2,Rural,1952,203321.9287185831,224096.1260397619
47499,1765,3,3,Urban,1969,271945.36751235096,227166.1971394754
47500,1601,2,2,Suburb,1976,173780.7033465172,223234.18985728978
47501,1311,3,2,Suburb,2012,170172.63424387507,223234.18985728978
47502,2555,2,3,Suburb,1965,288094.403675576,223234.18985728978
47503,1588,4,2,Suburb,1981,307043.5444520083,223234.18985728978
47504,2243,2,1,Suburb,1959,216705.9952189447,223234.18985728978
47505,2697,2,1,Urban,2009,198049.404294452,227166.1971394754
47506,2520,2,2,Suburb,1956,149358.7743989993,223234.18985728978
47507,1342,5,3,Rural,2001,170111.47044970642,224096.1260397619
47508,1905,3,3,Rural,1967,266267.61149724794,224096.1260397619
47509,2650,4,2,Rural,2017,246779.4799782443,224096.1260397619
47510,2117,4,2,Suburb,2018,262206.625272596,223234.18985728978
47511,2941,5,3,Urban,1966,291257.97233516973,227166.1971394754
47512,2156,5,3,Urban,2000,184495.40284236555,227166.1971394754
47513,2524,5,3,Urban,1977,263335.1340000353,227166.1971394754
47514,1171,2,2,Rural,1997,125144.05870712732,224096.1260397619
47515,1625,5,3,Rural,1952,252359.97800521392,224096.1260397619
47516,2032,5,2,Suburb,1963,269472.31424202793,223234.18985728978
47517,2834,2,1,Rural,1965,281933.900816922,224096.1260397619
47518,2795,3,1,Rural,1955,293712.5079723792,224096.1260397619
47519,1681,5,2,Rural,1979,194482.43225412563,224096.1260397619
47520,2344,5,2,Urban,2001,163484.16130291548,227166.1971394754
47521,2121,2,2,Suburb,1990,138751.3853186667,223234.18985728978
47522,2192,2,2,Suburb,2012,214197.38241749236,223234.18985728978
47523,2983,2,3,Urban,2002,283154.0790221276,227166.1971394754
47524,1310,3,1,Rural,1952,218238.2770687385,224096.1260397619
47525,2753,5,2,Urban,1987,267961.2542907767,227166.1971394754
47526,1913,5,2,Suburb,1984,160782.49856992328,223234.18985728978
47527,2935,2,2,Rural,2009,361836.0925591517,224096.1260397619
47528,2366,2,2,Urban,2010,148186.18149226398,227166.1971394754
47529,1429,5,2,Suburb,1991,242750.1436303585,223234.18985728978
47530,2955,5,3,Suburb,1997,273391.284653944,223234.18985728978
47531,1857,5,2,Urban,1958,196680.0396368136,227166.1971394754
47532,2985,2,2,Rural,2019,311944.786570621,224096.1260397619
47533,2579,3,2,Rural,2010,254830.05699983885,224096.1260397619
47534,2523,3,2,Urban,1987,291940.2012014698,227166.1971394754
47535,2796,5,2,Rural,1951,281257.60910436825,224096.1260397619
47536,1284,4,2,Suburb,2013,208117.6005766124,223234.18985728978
47537,2661,3,2,Rural,1988,291034.9656196812,224096.1260397619
47538,2283,4,1,Rural,1962,291357.08656300226,224096.1260397619
47539,1494,4,1,Rural,2004,144948.4182867427,224096.1260397619
47540,1354,5,2,Suburb,1979,157734.74664863074,223234.18985728978
47541,1213,2,1,Urban,1963,159384.81137694992,227166.1971394754
47542,1816,4,2,Rural,1968,205546.73468338797,224096.1260397619
47543,1199,5,2,Suburb,2019,73317.23034634981,223234.18985728978
47544,2259,2,3,Suburb,2012,324695.3617505067,223234.18985728978
47545,1852,3,3,Suburb,2007,231077.81392728523,223234.18985728978
47546,1135,5,2,Suburb,2015,231028.3149461704,223234.18985728978
47547,2913,3,2,Suburb,2004,281201.40491050447,223234.18985728978
47548,1947,5,3,Suburb,1986,147377.4433034636,223234.18985728978
47549,1627,4,2,Urban,2005,231181.4669370367,227166.1971394754
47550,2988,2,3,Urban,1979,411889.7399321923,227166.1971394754
47551,1916,4,2,Suburb,1995,161080.77489349953,223234.18985728978
47552,2690,5,3,Rural,1998,266431.3399736667,224096.1260397619
47553,2445,5,1,Suburb,2015,308304.8093960703,223234.18985728978
47554,2924,4,3,Suburb,1989,327423.4584915057,223234.18985728978
47555,2364,5,2,Suburb,1973,255838.51553764477,223234.18985728978
47556,2852,3,1,Suburb,1957,314951.14567685704,223234.18985728978
47557,2927,4,2,Rural,2002,309486.5367055743,224096.1260397619
47558,1341,2,3,Urban,1952,220909.00522370933,227166.1971394754
47559,2553,3,2,Suburb,2008,245912.01383544813,223234.18985728978
47560,1387,3,1,Urban,2007,194500.7354943317,227166.1971394754
47561,1003,5,1,Urban,1966,56848.327825813496,227166.1971394754
47562,1676,4,3,Urban,1965,181836.0655552796,227166.1971394754
47563,2662,5,2,Urban,1953,228442.69875534796,227166.1971394754
47564,1398,4,1,Rural,1975,205703.66922567427,224096.1260397619
47565,2445,4,2,Urban,2019,303521.2322546545,227166.1971394754
47566,1410,2,3,Suburb,2008,224831.18991017208,223234.18985728978
47567,1212,5,1,Suburb,1971,238042.8836424736,223234.18985728978
47568,1559,4,1,Urban,2005,151473.74304145318,227166.1971394754
47569,1557,2,3,Suburb,1996,147294.59239460077,223234.18985728978
47570,1557,4,1,Suburb,1992,72726.20369391283,223234.18985728978
47571,2071,5,1,Urban,1973,236216.0263408608,227166.1971394754
47572,2210,4,1,Urban,1982,285104.2865774441,227166.1971394754
47573,1501,3,3,Rural,1990,132056.76520149503,224096.1260397619
47574,2655,5,1,Suburb,2014,250093.30086001867,223234.18985728978
47575,1643,3,2,Urban,2018,143353.91971341745,227166.1971394754
47576,2994,2,1,Rural,2018,304394.4498467233,224096.1260397619
47577,1530,4,1,Rural,1996,240757.6835002508,224096.1260397619
47578,1952,5,1,Rural,1991,264210.7024093908,224096.1260397619
47579,1786,2,3,Suburb,1966,273935.9014433445,223234.18985728978
47580,1474,3,2,Suburb,2019,103961.45266792877,223234.18985728978
47581,2767,3,3,Urban,1975,267908.88303163863,227166.1971394754
47582,1041,3,3,Urban,2021,151614.11807901037,227166.1971394754
47583,1603,3,1,Urban,1968,137398.20051170222,227166.1971394754
47584,2284,2,3,Suburb,2002,249924.15634104845,223234.18985728978
47585,1047,4,1,Urban,2007,156545.67112734105,227166.1971394754
47586,2944,2,2,Suburb,2008,338251.6828588669,223234.18985728978
47587,2986,4,2,Suburb,2017,319757.37564048823,223234.18985728978
47588,2817,5,2,Suburb,1962,264375.72559498,223234.18985728978
47589,2609,3,1,Suburb,1959,223998.8820653404,223234.18985728978
47590,1727,2,3,Rural,2002,156103.26105641163,224096.1260397619
47591,2469,5,2,Suburb,1966,349537.4995629459,223234.18985728978
47592,1220,4,3,Urban,2009,227621.81151821965,227166.1971394754
47593,2644,5,2,Rural,1999,370846.1156469305,224096.1260397619
47594,2670,5,1,Rural,2009,278756.98190508434,224096.1260397619
47595,1939,4,1,Urban,2006,108470.17857307252,227166.1971394754
47596,1342,5,1,Urban,2008,152991.6881608056,227166.1971394754
47597,2261,3,2,Suburb,1968,219483.1295203642,223234.18985728978
47598,1154,4,3,Suburb,1994,197475.33046422031,223234.18985728978
47599,1937,4,1,Urban,1989,287516.23271963967,227166.1971394754
47600,1840,2,3,Urban,1984,127911.06591657636,227166.1971394754
47601,2079,5,3,Suburb,1976,226897.88376956133,223234.18985728978
47602,1386,3,2,Suburb,1997,238104.3385089798,223234.18985728978
47603,1893,3,3,Urban,1961,185026.77286092637,227166.1971394754
47604,2932,4,1,Urban,2000,324864.244415448,227166.1971394754
47605,2733,5,1,Suburb,1973,348049.2833103754,223234.18985728978
47606,2338,4,3,Urban,2000,304034.7352772485,227166.1971394754
47607,1037,3,1,Urban,2006,151216.474645739,227166.1971394754
47608,2364,3,2,Suburb,1972,239666.15438206345,223234.18985728978
47609,1850,3,1,Rural,2012,236858.07769060525,224096.1260397619
47610,1728,4,3,Urban,2011,144007.27166322648,227166.1971394754
47611,1230,5,3,Suburb,1960,244052.53574940516,223234.18985728978
47612,1451,5,3,Suburb,2002,208773.54897794957,223234.18985728978
47613,2365,4,3,Suburb,1974,252356.93339493408,223234.18985728978
47614,2476,3,2,Urban,1989,265683.0750712965,227166.1971394754
47615,1256,5,3,Suburb,1998,91495.931045998,223234.18985728978
47616,1433,3,1,Urban,1972,179956.6439380036,227166.1971394754
47617,1208,4,2,Suburb,1996,135889.90176610593,223234.18985728978
47618,2224,5,1,Rural,1966,311970.98331012257,224096.1260397619
47619,1136,5,3,Rural,1983,160023.21419454095,224096.1260397619
47620,2663,4,2,Urban,1951,287249.4150996589,227166.1971394754
47621,1564,4,2,Urban,1963,246895.31511015017,227166.1971394754
47622,1855,5,1,Suburb,1970,216576.6223993279,223234.18985728978
47623,2417,2,1,Urban,2017,267200.35759723623,227166.1971394754
47624,2619,3,3,Suburb,1997,273784.53615533694,223234.18985728978
47625,1720,2,2,Suburb,1952,164689.94214799718,223234.18985728978
47626,1844,5,3,Rural,1973,198531.88057897895,224096.1260397619
47627,2820,2,2,Rural,1987,305624.5753546193,224096.1260397619
47628,1035,4,1,Suburb,1977,238840.61153241352,223234.18985728978
47629,2238,3,3,Urban,2012,229087.05632896104,227166.1971394754
47630,1026,4,2,Suburb,1958,105878.40059452988,223234.18985728978
47631,2681,4,1,Urban,2019,284534.34345267655,227166.1971394754
47632,1017,4,1,Suburb,1971,158834.1959041637,223234.18985728978
47633,1629,4,3,Suburb,2006,167410.18451886514,223234.18985728978
47634,2160,3,3,Suburb,1992,263548.82862006774,223234.18985728978
47635,1578,5,2,Rural,1978,179319.1768511681,224096.1260397619
47636,1902,5,3,Rural,1961,202118.4624379956,224096.1260397619
47637,2849,3,1,Rural,1962,307581.94318768306,224096.1260397619
47638,1974,4,3,Suburb,1996,195876.56317719692,223234.18985728978
47639,2053,2,3,Suburb,1959,229152.1255093032,223234.18985728978
47640,2096,5,2,Rural,1996,226584.58794739927,224096.1260397619
47641,1122,4,2,Suburb,1959,158287.3112009881,223234.18985728978
47642,1956,2,1,Urban,1956,190476.4298202183,227166.1971394754
47643,2000,2,1,Suburb,1979,322650.60176157625,223234.18985728978
47644,1986,4,3,Rural,1993,118104.70307375622,224096.1260397619
47645,2251,3,2,Suburb,1955,295203.8700208687,223234.18985728978
47646,1337,4,2,Suburb,1977,128123.83571682396,223234.18985728978
47647,1990,3,1,Urban,2016,220691.87476827632,227166.1971394754
47648,1272,2,2,Suburb,2015,150267.9691064539,223234.18985728978
47649,2781,5,3,Urban,1989,339339.6968222607,227166.1971394754
47650,2460,3,2,Rural,1988,315955.9084377506,224096.1260397619
47651,1901,3,1,Urban,2004,187752.1178054493,227166.1971394754
47652,1038,3,2,Suburb,2010,107171.98606804248,223234.18985728978
47653,2944,5,2,Urban,1983,285130.0110172322,227166.1971394754
47654,1681,4,1,Rural,1977,266825.0634825095,224096.1260397619
47655,1425,2,3,Rural,1963,111043.92585483372,224096.1260397619
47656,1314,2,3,Urban,1972,190782.35646294663,227166.1971394754
47657,1613,3,1,Rural,1968,131452.66134097468,224096.1260397619
47658,2829,2,2,Urban,1977,308029.6565076116,227166.1971394754
47659,2532,3,2,Urban,1983,216526.61783882376,227166.1971394754
47660,2950,5,1,Rural,2011,265901.14257487096,224096.1260397619
47661,1754,3,3,Urban,1983,298922.8673399658,227166.1971394754
47662,1156,5,3,Suburb,1993,183191.3015732872,223234.18985728978
47663,1871,3,3,Urban,2012,193623.9380847358,227166.1971394754
47664,1776,3,3,Rural,1980,252998.42205812843,224096.1260397619
47665,1256,5,3,Urban,1973,228655.38669811096,227166.1971394754
47666,2999,4,3,Suburb,2005,384064.9216726582,223234.18985728978
47667,2893,5,3,Rural,2012,315692.8448546274,224096.1260397619
47668,1854,3,1,Urban,1975,175788.9700204841,227166.1971394754
47669,1634,2,2,Urban,1975,206899.4735809662,227166.1971394754
47670,1455,4,3,Suburb,1992,135451.354324915,223234.18985728978
47671,1046,2,2,Rural,2019,78354.5594744118,224096.1260397619
47672,2355,4,1,Rural,1954,325309.7780411564,224096.1260397619
47673,1009,3,1,Suburb,1983,36726.72843800124,223234.18985728978
47674,1143,4,2,Urban,1988,230844.4542809628,227166.1971394754
47675,2454,2,1,Urban,1981,247726.5968487243,227166.1971394754
47676,2834,5,1,Suburb,1954,373002.0401432629,223234.18985728978
47677,2175,4,1,Urban,2003,259803.8578743691,227166.1971394754
47678,1486,4,2,Urban,1999,195393.68867076983,227166.1971394754
47679,2159,3,3,Urban,2014,270736.8004519449,227166.1971394754
47680,2610,3,2,Urban,1994,268776.85822655325,227166.1971394754
47681,2896,4,3,Rural,1969,330535.0711939097,224096.1260397619
47682,2049,3,2,Rural,1967,186487.9873760712,224096.1260397619
47683,2030,3,3,Suburb,2007,287737.0777972109,223234.18985728978
47684,1590,5,1,Suburb,2010,121136.67862021131,223234.18985728978
47685,2038,4,1,Urban,2005,298105.33488002914,227166.1971394754
47686,2455,2,2,Rural,1955,233985.26186210185,224096.1260397619
47687,1898,5,3,Rural,1998,320188.6500694235,224096.1260397619
47688,2423,3,1,Rural,1981,308751.0062070971,224096.1260397619
47689,1206,5,1,Rural,2014,134489.66610266504,224096.1260397619
47690,2624,4,2,Rural,1985,260521.19852745964,224096.1260397619
47691,2632,4,2,Urban,2017,238431.34228839996,227166.1971394754
47692,1909,4,1,Urban,2009,242844.5901849153,227166.1971394754
47693,2239,2,2,Urban,1958,327594.93914187886,227166.1971394754
47694,2525,2,1,Suburb,1976,227316.7842462206,223234.18985728978
47695,2482,2,1,Urban,2009,198499.94044183288,227166.1971394754
47696,1258,3,1,Rural,1980,194842.37714944896,224096.1260397619
47697,2352,4,2,Rural,1964,288238.97946087515,224096.1260397619
47698,1453,4,2,Suburb,1994,208283.4022821036,223234.18985728978
47699,1798,2,3,Rural,1996,185811.58470265032,224096.1260397619
47700,1374,5,3,Rural,2021,240376.81380982924,224096.1260397619
47701,1463,5,1,Suburb,1961,81474.25557065722,223234.18985728978
47702,1074,3,2,Urban,2009,159242.59219438443,227166.1971394754
47703,1241,5,3,Urban,1979,181265.81298960937,227166.1971394754
47704,2040,3,3,Rural,1968,235527.9370370968,224096.1260397619
47705,2712,5,1,Suburb,1972,210387.95112436943,223234.18985728978
47706,2282,5,1,Urban,1951,290234.09377833136,227166.1971394754
47707,1122,5,2,Urban,1979,213074.79265411984,227166.1971394754
47708,2334,4,3,Urban,1982,249157.97430781857,227166.1971394754
47709,1110,2,1,Suburb,1994,141237.43169466424,223234.18985728978
47710,2279,4,3,Urban,1975,268939.54843112617,227166.1971394754
47711,1233,2,2,Suburb,1997,188579.83095518,223234.18985728978
47712,1967,5,2,Rural,1958,215267.9892671625,224096.1260397619
47713,1496,2,3,Suburb,2016,172391.15309979193,223234.18985728978
47714,2891,4,2,Urban,1951,256507.32571644068,227166.1971394754
47715,2063,2,1,Rural,1990,142461.55080978113,224096.1260397619
47716,2145,2,2,Rural,1974,204227.2670475604,224096.1260397619
47717,2473,2,2,Suburb,1992,217561.83062421955,223234.18985728978
47718,1726,5,1,Suburb,2020,222047.81479721228,223234.18985728978
47719,2831,2,2,Urban,1971,231888.4115103416,227166.1971394754
47720,2821,5,3,Suburb,2016,372173.1778877901,223234.18985728978
47721,2816,5,1,Rural,1979,347851.36193510564,224096.1260397619
47722,2542,3,1,Rural,1979,364460.2941708277,224096.1260397619
47723,1091,2,3,Urban,1983,112073.7312622352,227166.1971394754
