,SquareFeet,Bedrooms,Bathrooms,YearBuilt,Price,Neighborhood_Rural,Neighborhood_Suburb,Neighborhood_Urban
39650,2875,2,3,1981,343437,1,0,0
39651,1535,2,1,1956,148447,1,0,0
39652,2910,5,1,1981,395240,0,0,1
39653,1088,2,1,1954,244073,0,1,0
39654,1548,2,3,2021,156063,1,0,0
39655,1853,4,1,1959,216296,0,1,0
39656,1894,3,1,1977,249051,0,1,0
39657,1506,4,1,2003,157596,0,1,0
39658,1407,5,3,1977,162316,1,0,0
39659,2294,2,2,1974,280257,1,0,0
39660,1523,5,2,2002,259929,0,0,1
39661,2517,4,2,1983,188555,1,0,0
39662,1606,2,1,2019,171832,1,0,0
39663,2002,5,3,2007,253653,0,0,1
39664,1447,5,2,1950,164041,1,0,0
39665,1542,4,3,1993,255537,1,0,0
39666,1948,5,3,1970,241613,1,0,0
39667,1349,2,1,1958,109174,0,0,1
39668,2768,5,1,1998,348009,0,0,1
39669,1851,2,3,1953,120506,1,0,0
39670,1327,5,2,1983,129123,1,0,0
39671,2835,4,3,2014,241130,0,1,0
39672,2309,2,2,2005,140242,0,1,0
39673,2058,5,3,1991,250200,0,1,0
39674,2556,3,2,1955,282852,0,0,1
39675,1622,2,2,2017,207630,0,1,0
39676,1487,2,3,1962,179625,0,0,1
39677,2854,2,3,2014,197070,0,1,0
39678,2883,3,3,2001,304384,1,0,0
39679,1486,4,3,1959,229418,0,0,1
39680,1144,5,3,2008,192524,1,0,0
39681,2547,3,2,1955,353060,0,0,1
39682,1755,5,2,1999,117551,0,1,0
39683,1145,3,3,1962,176650,0,1,0
39684,2020,3,2,2018,188126,1,0,0
39685,2774,5,2,1975,310876,1,0,0
39686,2526,5,2,1996,293349,0,0,1
39687,2627,5,2,2000,280190,0,1,0
39688,1827,4,2,1956,212029,1,0,0
39689,2858,2,2,2015,363652,0,0,1
39690,1626,3,3,1990,161709,1,0,0
39691,2550,2,2,2012,274914,1,0,0
39692,2295,5,3,1990,222560,0,0,1
39693,1533,5,1,1958,212994,0,0,1
39694,1629,3,2,1958,192872,0,1,0
39695,1880,3,3,2015,230422,1,0,0
39696,2118,3,2,2012,278957,0,1,0
39697,2470,3,1,1984,310614,0,0,1
39698,1414,3,3,2019,179840,0,0,1
39699,1256,5,1,1956,126181,0,0,1
39700,2866,3,1,2015,345243,0,1,0
39701,2285,4,1,1955,225137,0,0,1
39702,1086,2,2,2016,46379,0,1,0
39703,1904,2,3,2013,218275,0,0,1
39704,2459,4,2,2011,227829,0,1,0
39705,2999,3,2,1987,372175,1,0,0
39706,2853,5,1,1996,328131,0,1,0
39707,1569,5,2,1976,292856,0,1,0
39708,1741,4,3,1995,288589,0,1,0
39709,1107,4,3,2020,142104,0,0,1
39710,2042,4,1,2021,250839,0,1,0
39711,2388,2,2,1967,334174,1,0,0
39712,2676,4,2,1993,281009,0,1,0
39713,2402,5,1,2020,217041,0,1,0
39714,1159,3,2,1991,99080,0,0,1
39715,1099,5,1,2019,97534,1,0,0
39716,1264,4,2,1995,123133,0,0,1
39717,2773,5,3,2001,238344,1,0,0
39718,1749,2,1,1965,250050,1,0,0
39719,2072,5,1,1967,233214,1,0,0
39720,1676,2,2,1992,141029,1,0,0
39721,1798,3,3,2012,160975,1,0,0
39722,2438,4,3,2004,296945,1,0,0
39723,2082,3,1,1973,173428,0,0,1
39724,1182,4,1,1974,250858,1,0,0
39725,1658,3,3,2015,162404,1,0,0
39726,2470,3,2,1955,270246,1,0,0
39727,2921,3,1,1988,227982,0,1,0
39728,2324,2,2,1960,210002,0,0,1
39729,1607,2,2,1963,205801,0,1,0
39730,2578,5,2,1983,332043,0,0,1
39731,2377,5,3,1979,327041,0,1,0
39732,2792,5,2,2006,264574,0,0,1
39733,2236,4,2,1996,255028,0,1,0
39734,2212,2,1,1969,246337,0,0,1
39735,1642,3,1,1974,211863,1,0,0
39736,1346,5,3,1977,178274,1,0,0
39737,1811,2,1,1962,260257,0,1,0
39738,2926,2,1,2005,316040,0,1,0
39739,1800,4,2,1998,217744,0,0,1
39740,2160,3,3,1972,197808,1,0,0
39741,2053,2,3,2013,361177,0,1,0
39742,1145,2,1,1964,87761,0,0,1
39743,2847,5,3,2010,325586,1,0,0
39744,2491,4,3,1997,329354,1,0,0
39745,2640,4,1,2003,361730,1,0,0
39746,1502,3,3,2000,188184,0,1,0
39747,1798,4,3,1976,204481,0,0,1
39748,1967,3,3,1999,218634,1,0,0
39749,2214,3,1,2014,313383,0,0,1
39750,1470,5,3,1984,254383,0,0,1
39751,1689,5,2,1964,219933,0,0,1
39752,2368,2,2,2021,272364,0,0,1
39753,2774,5,1,1990,244940,0,0,1
39754,1000,2,1,2020,160017,1,0,0
39755,1109,2,2,2011,121553,1,0,0
39756,2873,2,3,1992,264436,1,0,0
39757,2810,2,1,1956,160267,0,1,0
39758,2906,3,1,2007,282781,0,1,0
39759,1893,2,3,1955,227994,0,1,0
39760,2769,2,1,1970,302755,1,0,0
39761,2087,2,3,2020,226092,0,1,0
39762,1755,3,1,1974,160468,0,1,0
39763,1052,4,2,1960,121688,0,0,1
39764,1261,4,2,2008,163799,0,1,0
39765,2552,2,1,1989,310992,0,0,1
39766,2325,4,3,1994,312100,1,0,0
39767,2991,5,2,2018,330507,0,0,1
39768,1885,5,2,1990,251294,0,0,1
39769,1233,5,1,2011,162485,0,0,1
39770,1072,5,2,2017,110799,0,0,1
39771,2380,3,3,2015,197281,0,1,0
39772,1950,2,3,2017,278338,0,1,0
39773,2626,3,2,1975,302428,0,1,0
39774,1483,3,1,1968,112388,0,0,1
39775,2029,2,3,1990,294525,1,0,0
39776,2733,3,3,1994,330595,1,0,0
39777,1876,2,3,1964,347523,0,1,0
39778,2731,3,2,1966,352749,1,0,0
39779,2831,4,3,1999,312194,0,1,0
39780,1858,4,3,2017,174031,0,0,1
39781,2857,5,2,1988,260567,0,0,1
39782,1136,4,2,2018,166989,0,0,1
39783,1778,5,2,2015,232684,0,1,0
39784,2427,5,1,2021,267345,1,0,0
39785,1627,5,1,1981,216261,0,0,1
39786,1554,3,2,2005,153285,0,1,0
39787,1742,2,1,1974,164372,0,1,0
39788,1569,4,3,2003,213412,1,0,0
39789,2229,2,1,1962,204834,0,0,1
39790,1409,4,1,1995,183695,0,1,0
39791,2829,4,3,1991,292910,0,1,0
39792,2629,3,2,2004,232999,0,1,0
39793,2059,4,3,1973,231936,1,0,0
39794,1229,2,3,2008,143452,0,1,0
39795,2250,2,3,1976,280112,0,0,1
39796,2718,4,2,1994,315775,1,0,0
39797,1261,2,1,2013,193180,1,0,0
39798,2154,5,3,1957,300983,1,0,0
39799,2600,2,3,1952,234302,0,0,1
39800,1891,5,1,1964,252726,0,1,0
39801,1447,5,1,1982,171215,0,1,0
39802,1185,2,3,1999,188364,1,0,0
39803,2652,5,3,1997,269920,0,1,0
39804,2209,2,3,2013,200879,1,0,0
39805,2297,2,1,2002,184463,0,0,1
39806,2686,4,3,1998,334312,1,0,0
39807,1351,2,2,2020,130842,0,0,1
39808,2436,2,1,2011,234008,1,0,0
39809,2174,4,2,1968,304239,0,1,0
39810,1383,3,1,1966,168732,1,0,0
39811,2059,2,3,2006,250466,0,0,1
39812,1325,3,1,2006,48179,0,1,0
39813,1464,3,1,2020,199727,0,1,0
39814,1465,4,3,2019,209244,1,0,0
39815,2118,3,1,2020,283937,1,0,0
39816,2157,3,3,1972,303397,0,1,0
39817,1161,5,3,1953,174848,1,0,0
39818,1555,3,1,2019,90061,1,0,0
39819,1299,4,2,2000,142662,1,0,0
39820,2818,2,3,2015,324883,1,0,0
39821,1355,5,3,1957,171724,1,0,0
39822,2263,4,3,1953,248845,0,1,0
39823,1563,4,3,1994,233783,1,0,0
39824,2961,5,2,1958,291665,1,0,0
39825,1792,5,3,1995,202145,0,0,1
39826,2022,4,2,2002,223984,0,1,0
39827,1585,2,2,1980,289531,0,0,1
39828,2830,3,3,1952,209605,0,0,1
39829,1749,2,1,1975,256842,0,1,0
39830,2190,3,2,1952,184724,1,0,0
39831,1139,2,1,1980,126569,0,1,0
39832,2162,5,3,1951,279246,0,1,0
39833,2904,5,1,2003,339881,0,0,1
39834,1234,5,1,2006,146764,0,1,0
39835,2026,4,3,1978,283339,0,1,0
39836,1255,4,1,1969,142890,0,1,0
39837,1370,3,3,2010,143113,0,1,0
39838,1277,5,1,1952,169486,0,0,1
39839,1515,4,2,1985,162906,1,0,0
39840,1903,4,3,1964,205780,0,1,0
39841,2805,5,1,1983,361313,1,0,0
39842,2235,2,2,2004,258221,0,1,0
39843,2239,5,2,2010,230926,0,0,1
39844,1269,3,1,1989,157964,0,1,0
39845,1475,5,1,1962,64379,1,0,0
39846,2551,2,1,1951,273652,0,0,1
39847,1927,2,2,2008,233854,1,0,0
39848,1063,5,3,2007,160315,1,0,0
39849,2774,4,1,1966,235094,1,0,0
39850,1459,2,2,2017,151834,0,1,0
39851,2039,3,1,2003,251789,1,0,0
39852,1563,4,2,1975,218442,0,1,0
39853,2042,3,1,1993,246057,0,1,0
39854,2348,3,1,2021,244840,1,0,0
39855,1907,3,1,1974,148789,0,0,1
39856,1092,3,1,1959,69425,0,0,1
39857,1772,2,1,2012,228449,0,1,0
39858,1809,4,3,2013,258181,0,1,0
39859,2040,5,2,1968,182554,0,0,1
39860,2646,2,1,1973,254893,1,0,0
39861,1839,4,1,1997,223267,0,0,1
39862,2895,5,1,1977,334222,0,0,1
39863,1487,5,2,1987,202636,0,0,1
39864,2117,2,2,1952,233699,0,1,0
39865,2033,4,3,1990,189673,0,0,1
39866,2747,3,2,1955,328185,1,0,0
39867,1748,3,1,1985,225972,1,0,0
39868,2789,5,2,1990,270143,0,0,1
39869,1527,2,1,1951,216887,0,1,0
39870,2512,2,3,1953,123278,0,1,0
39871,2167,3,3,1978,218661,1,0,0
39872,1553,2,3,1965,247661,0,1,0
39873,1514,2,3,2013,249549,1,0,0
39874,2942,4,1,1965,340004,0,1,0
39875,2493,4,2,2015,306127,0,0,1
39876,1376,5,1,1957,192281,1,0,0
39877,2691,4,3,1956,303825,1,0,0
39878,2517,2,1,2017,294878,1,0,0
39879,2708,3,3,1991,293027,1,0,0
39880,1483,3,2,1997,208617,0,1,0
39881,1451,3,2,2016,135810,1,0,0
39882,2559,5,3,1977,306492,1,0,0
39883,1786,3,2,1981,139402,1,0,0
39884,2098,4,2,1993,186298,0,1,0
39885,2063,4,2,2001,249452,1,0,0
39886,1301,2,2,2010,108575,0,1,0
39887,2575,5,1,2005,304739,0,0,1
39888,2085,3,2,1985,137476,1,0,0
39889,2773,2,1,2018,223224,0,0,1
39890,2526,3,3,2019,282181,1,0,0
39891,1998,3,1,1952,145765,0,0,1
39892,2268,2,2,1975,224146,1,0,0
39893,1017,4,1,2011,129322,0,0,1
39894,2675,2,3,1983,303218,0,1,0
39895,1397,5,1,1952,170104,1,0,0
39896,2006,2,1,1951,210432,1,0,0
39897,1593,3,2,1994,206711,1,0,0
39898,1188,4,1,1950,62989,1,0,0
39899,2643,2,3,2020,327764,0,1,0
39900,2769,4,2,2004,333778,0,0,1
39901,2803,4,2,2006,286679,1,0,0
39902,1103,4,1,2011,177509,0,0,1
39903,2946,4,1,1968,343506,0,0,1
39904,2669,3,1,1976,366826,1,0,0
39905,2367,3,2,1958,308311,0,1,0
39906,2394,3,1,1963,250799,1,0,0
39907,1032,3,2,1991,80131,1,0,0
39908,1748,3,3,2010,253324,1,0,0
39909,1373,5,2,1973,170346,1,0,0
39910,2871,5,2,2020,311707,0,0,1
39911,2201,2,2,1979,199945,0,1,0
39912,2035,4,3,1954,327006,0,0,1
39913,2886,5,2,1959,276910,0,0,1
39914,2976,3,1,1960,352809,0,0,1
39915,1740,4,1,2017,274806,1,0,0
39916,2844,3,2,2015,288958,0,1,0
39917,2804,3,1,1989,304606,0,0,1
39918,1889,2,1,1989,112325,0,0,1
39919,1455,4,3,1970,115810,1,0,0
39920,2893,3,1,2004,395702,0,1,0
39921,2666,3,3,1979,220348,1,0,0
39922,1248,2,1,2020,138753,1,0,0
39923,1447,4,2,1968,200886,0,0,1
39924,2017,5,2,1965,198486,0,0,1
39925,1979,4,3,1978,201259,1,0,0
39926,2593,3,3,1967,336013,0,1,0
39927,2027,5,3,1963,191692,0,1,0
39928,2259,2,3,2012,234175,1,0,0
39929,1172,2,2,2011,93522,1,0,0
39930,2345,3,1,2010,226176,0,0,1
39931,1370,4,2,1961,268557,0,1,0
39932,2571,3,3,1993,219602,0,1,0
39933,1790,4,1,1984,313737,0,1,0
39934,1748,2,2,1970,135985,0,1,0
39935,1786,3,1,1995,127923,0,1,0
39936,2319,3,2,1982,238114,1,0,0
39937,1839,5,1,1959,155466,0,1,0
39938,1399,3,3,1992,199541,1,0,0
39939,2081,4,1,1971,268081,1,0,0
39940,2898,5,3,2019,274501,1,0,0
39941,2553,4,2,2008,230905,0,1,0
39942,1547,5,2,2011,214547,1,0,0
39943,1407,2,1,2020,143640,0,1,0
39944,1640,4,1,1975,156726,0,0,1
39945,2536,4,3,1994,266026,0,1,0
39946,1063,3,1,1985,143299,1,0,0
39947,1573,2,1,2008,201659,1,0,0
39948,2901,5,1,1959,301220,0,0,1
39949,1419,5,1,1965,201220,0,0,1
39950,2866,2,1,1986,307348,0,1,0
39951,1145,3,1,1955,103528,0,1,0
39952,2295,4,1,1991,273978,0,1,0
39953,1016,4,3,1972,129658,0,0,1
39954,2815,3,3,2006,256016,0,1,0
39955,1097,5,1,2003,290650,0,0,1
39956,1451,3,2,1999,224037,0,0,1
39957,2762,4,2,1968,330054,1,0,0
39958,1974,2,1,1974,300313,0,0,1
39959,1897,5,1,1977,200393,0,0,1
39960,2015,3,1,1976,213937,0,0,1
39961,2266,4,3,1987,225467,0,1,0
39962,1478,5,1,1952,231763,0,0,1
39963,1200,3,3,2009,155176,0,0,1
39964,2929,2,2,1988,313215,0,0,1
39965,2972,5,3,2004,289754,1,0,0
39966,2496,2,3,1995,228326,0,1,0
39967,1178,4,2,2008,118408,0,1,0
39968,1507,5,3,1994,206281,0,0,1
39969,1452,2,3,2008,179048,0,1,0
39970,1269,3,1,1973,178406,0,1,0
39971,2257,2,2,1988,245290,1,0,0
39972,2647,4,3,1952,240915,1,0,0
39973,1485,3,1,1953,185765,0,1,0
39974,1577,2,2,1954,185571,1,0,0
39975,1337,5,2,2002,176118,0,1,0
39976,1860,2,2,1957,153296,0,0,1
39977,2972,5,2,2008,356348,0,1,0
39978,1756,5,3,1959,199495,1,0,0
39979,1756,2,2,1959,182613,1,0,0
39980,2471,4,2,1988,283421,1,0,0
39981,1583,5,2,1986,266387,0,0,1
39982,2380,4,3,2003,311144,0,1,0
39983,2072,5,1,2007,124070,0,0,1
39984,2519,5,3,1990,319957,0,1,0
39985,1345,2,3,2001,225024,1,0,0
39986,1701,5,3,1991,304154,1,0,0
39987,1292,3,2,1964,156980,0,1,0
39988,2712,2,1,2006,241146,0,1,0
39989,2987,3,2,2010,341659,0,1,0
39990,2696,3,1,2021,244636,0,1,0
39991,2173,5,1,1988,251813,1,0,0
39992,2605,4,3,2015,346052,0,1,0
39993,2568,2,3,1954,172269,0,1,0
39994,1795,4,3,1960,178209,1,0,0
39995,2879,2,1,1989,326599,1,0,0
39996,2021,3,1,1970,117589,1,0,0
39997,2283,5,3,2020,216425,1,0,0
39998,2345,5,3,1978,414540,0,1,0
39999,1076,5,3,1988,168092,0,0,1
40000,2133,4,1,1959,249824,1,0,0
40001,1816,5,1,1982,236279,0,1,0
40002,1895,5,3,1967,228823,0,0,1
40003,1650,4,1,1980,315079,0,1,0
40004,1546,4,1,1999,239063,0,0,1
40005,2446,5,2,2019,257006,1,0,0
40006,1393,5,3,1985,136056,0,1,0
40007,2258,3,2,1956,269927,1,0,0
40008,2353,5,3,2006,216198,0,1,0
40009,2735,4,1,1954,326982,0,0,1
40010,1324,2,1,1983,226553,1,0,0
40011,1150,5,1,1973,173522,1,0,0
40012,2569,2,3,1963,272827,0,0,1
40013,2659,5,1,2010,354764,0,0,1
40014,1878,5,1,1996,267622,0,1,0
40015,2055,3,1,1978,156685,0,0,1
40016,1271,5,2,1962,164324,0,0,1
40017,1835,4,1,1996,185754,0,1,0
40018,2845,5,2,1960,331889,1,0,0
40019,2659,2,1,1966,253619,0,1,0
40020,2947,5,1,1997,379431,1,0,0
40021,1367,4,1,2018,130822,0,0,1
40022,2515,5,3,1966,234329,0,1,0
40023,2339,2,1,1980,244119,0,1,0
40024,1589,5,1,1986,70339,0,1,0
40025,1587,3,2,1960,154384,0,0,1
40026,1571,5,1,1973,170446,0,0,1
40027,2620,2,3,2002,433963,0,0,1
40028,2391,2,1,1962,247279,0,0,1
40029,1079,2,3,1964,234087,0,1,0
40030,2909,3,2,1965,326366,1,0,0
40031,2195,5,2,1983,257318,1,0,0
40032,1257,2,3,2008,202697,1,0,0
40033,1278,3,3,1992,114850,0,1,0
40034,1503,3,3,1972,136892,1,0,0
40035,2756,2,3,1996,289754,0,0,1
40036,1557,4,3,2015,148944,0,1,0
40037,1490,5,3,1996,163193,1,0,0
40038,2608,2,1,1967,272931,0,1,0
40039,1565,5,3,1989,176534,1,0,0
40040,2862,3,1,1969,231158,0,1,0
40041,2756,5,2,1974,357435,0,0,1
40042,2916,4,3,1952,299037,1,0,0
40043,2360,5,2,1980,320354,0,1,0
40044,1520,2,1,1996,190205,0,0,1
40045,1325,2,3,2019,165660,0,0,1
40046,2195,2,1,1980,244355,0,0,1
40047,1083,5,3,1977,91862,0,1,0
40048,2865,2,3,2006,351106,0,1,0
40049,1840,5,3,1996,234084,0,0,1
40050,2547,5,3,2009,271045,0,1,0
40051,2504,2,1,1977,308063,0,0,1
40052,2567,4,1,1970,287810,1,0,0
40053,2441,2,2,1998,240091,0,0,1
40054,2362,3,3,2010,240968,0,1,0
40055,2824,3,2,1953,263297,0,1,0
40056,1319,4,2,1951,170411,1,0,0
40057,1303,3,2,2005,88639,0,1,0
40058,2295,4,1,1980,238537,0,1,0
40059,1689,5,2,1971,215530,0,0,1
40060,2137,3,3,2004,224412,0,0,1
40061,1406,4,3,1972,184916,0,1,0
40062,2049,2,3,2001,258999,0,0,1
40063,2260,3,2,1960,163043,0,0,1
40064,2333,3,2,2009,246771,1,0,0
40065,1683,4,2,2009,111167,0,1,0
40066,1232,5,3,2018,226361,0,1,0
40067,2021,4,1,1976,254827,1,0,0
40068,1548,4,2,1952,151292,0,0,1
40069,2288,3,1,1971,218625,0,1,0
40070,2036,4,2,1984,261685,1,0,0
40071,1495,2,1,1992,144222,1,0,0
40072,2339,4,3,2020,307736,0,1,0
40073,1617,2,3,2016,162224,0,0,1
40074,2661,2,2,1994,290950,0,0,1
40075,1847,4,2,2006,181408,0,1,0
40076,2005,5,3,1979,214849,0,0,1
40077,1383,2,1,1961,182914,1,0,0
40078,2016,2,1,2012,323515,1,0,0
40079,1641,2,3,1997,157399,0,1,0
40080,1315,5,2,1983,102453,0,1,0
40081,1255,4,2,2000,70652,0,1,0
40082,1440,5,2,1976,237345,0,1,0
40083,2138,4,3,2018,277786,1,0,0
40084,1298,2,2,1960,135907,0,1,0
40085,1914,3,2,1999,142064,0,0,1
40086,2147,2,1,1959,285538,0,0,1
40087,1255,4,3,1974,213338,0,1,0
40088,1650,5,2,1955,168196,0,1,0
40089,2741,2,3,1969,296738,0,0,1
40090,1046,2,1,1964,161414,0,1,0
40091,2752,4,3,1953,230554,0,1,0
40092,2854,4,3,2017,252046,0,0,1
40093,1902,3,1,1993,228746,0,0,1
40094,1462,2,3,1954,131395,1,0,0
40095,2373,2,2,1967,293904,0,0,1
40096,2146,2,3,1974,216883,1,0,0
40097,1030,3,2,1952,150427,0,1,0
40098,1054,3,1,1962,87366,1,0,0
40099,1152,2,2,1958,135372,1,0,0
40100,1455,4,2,1977,158511,0,1,0
40101,1285,5,1,1957,148038,0,0,1
40102,1035,2,2,1959,114671,0,1,0
40103,1817,2,2,1980,186818,1,0,0
40104,2933,2,3,2012,321713,0,0,1
40105,2820,4,2,1993,247290,0,0,1
40106,2946,3,1,2017,323673,1,0,0
40107,2908,5,3,1965,331219,1,0,0
40108,1255,5,3,1950,242137,1,0,0
40109,1177,3,2,2017,125428,0,1,0
40110,2571,2,3,1999,182437,0,0,1
40111,2277,2,1,1979,297592,1,0,0
40112,1507,5,1,1977,267480,0,0,1
40113,2697,5,2,2012,346773,0,0,1
40114,1020,2,2,1963,152360,0,1,0
40115,2829,4,1,1995,206510,0,0,1
40116,1074,2,1,2000,84617,0,1,0
40117,1718,4,1,1953,212180,0,0,1
40118,1459,2,3,2014,255917,0,0,1
40119,2201,5,2,2008,275802,1,0,0
40120,2405,2,2,1971,194621,0,0,1
40121,2060,2,1,1960,204675,0,1,0
40122,2994,3,1,2020,297233,1,0,0
40123,2143,2,2,1976,331054,1,0,0
40124,2938,2,3,2010,352527,0,1,0
40125,1629,2,2,1977,119121,1,0,0
40126,1000,5,2,1952,75524,0,1,0
40127,2744,2,2,1992,343444,0,1,0
40128,1935,4,1,1984,270448,0,1,0
40129,1310,4,2,2000,166579,1,0,0
40130,2231,2,2,1982,244536,1,0,0
40131,2177,5,2,1989,280667,0,1,0
40132,1761,4,2,1997,236474,1,0,0
40133,1682,2,3,2017,159332,1,0,0
40134,1314,2,3,1997,146100,0,0,1
40135,1306,4,1,2016,140463,0,0,1
40136,2527,5,2,2000,257792,0,1,0
40137,1618,5,1,2002,181310,1,0,0
40138,2678,4,2,2018,312121,0,1,0
40139,2543,2,1,1968,338835,1,0,0
40140,2629,5,2,2012,254306,0,0,1
40141,2933,3,3,1989,311341,0,1,0
40142,2120,2,3,1990,297813,0,1,0
40143,2513,5,2,2012,257928,0,0,1
40144,1006,2,1,1973,154,0,1,0
40145,2809,3,2,1990,345961,0,0,1
40146,2035,4,2,2019,314026,1,0,0
40147,1513,3,2,2005,153321,1,0,0
40148,2969,2,3,2014,363110,0,0,1
40149,1348,4,1,1978,174379,1,0,0
40150,1916,3,3,2021,159450,1,0,0
40151,2030,5,2,2016,283968,0,0,1
40152,1499,3,1,1964,224192,0,1,0
40153,1474,2,1,1957,152043,0,0,1
40154,1523,5,3,1966,226864,0,0,1
40155,2875,3,2,2014,273964,1,0,0
40156,2080,2,2,1975,246148,0,0,1
40157,1589,4,1,1997,207068,0,1,0
40158,2609,3,3,2005,284984,1,0,0
40159,1232,4,3,2012,96639,0,0,1
40160,1790,5,2,1963,217014,0,1,0
40161,2053,4,3,2013,256132,0,1,0
40162,1366,2,1,1976,102901,0,0,1
40163,2849,5,2,1980,365439,0,1,0
40164,2630,3,1,1990,253314,0,1,0
40165,2843,4,3,1998,301577,0,1,0
40166,1055,5,2,1956,76507,1,0,0
40167,1009,5,1,2005,155328,1,0,0
40168,2938,3,2,1977,447379,0,1,0
40169,1146,3,2,1979,119416,0,0,1
40170,1363,3,1,1981,117565,1,0,0
40171,2622,3,2,1991,267601,0,0,1
40172,1252,4,2,1969,156976,1,0,0
40173,2722,5,2,1966,329480,0,0,1
40174,1939,3,1,1967,264991,0,1,0
40175,2768,5,1,1950,346249,0,1,0
40176,2276,5,2,2003,235846,0,1,0
40177,2466,2,1,2009,282949,0,1,0
40178,1735,2,2,2013,103760,1,0,0
40179,1339,3,3,1958,122207,1,0,0
40180,2539,3,3,1987,241103,1,0,0
40181,2376,2,3,2016,250890,0,1,0
40182,1623,5,1,1989,97451,1,0,0
40183,1704,3,2,1953,230998,0,1,0
40184,2676,4,1,1961,240827,0,0,1
40185,1322,3,3,1987,187734,0,1,0
40186,2163,3,3,2004,306686,1,0,0
40187,1860,4,2,1979,331135,0,1,0
40188,2974,3,2,1981,236787,0,0,1
40189,2468,5,2,1986,323091,0,0,1
40190,1094,4,1,1968,115849,1,0,0
40191,1552,4,1,1963,204179,0,0,1
40192,2443,2,2,2017,241583,1,0,0
40193,2537,5,1,1956,238898,1,0,0
40194,1789,2,1,1953,194658,0,1,0
40195,2173,5,3,1985,270440,0,1,0
40196,1552,3,3,1953,261779,1,0,0
40197,2374,2,2,2002,180247,1,0,0
40198,1115,3,2,1950,129205,0,0,1
40199,1631,3,2,1982,127499,0,0,1
40200,2260,2,3,1985,219887,0,0,1
40201,1269,2,1,1951,165509,1,0,0
40202,1860,3,1,1992,187105,0,1,0
40203,1290,3,3,1953,170412,0,0,1
40204,2457,5,2,1986,354740,0,0,1
40205,1008,3,2,1958,91523,0,0,1
40206,2774,4,2,1977,230241,1,0,0
40207,1629,3,2,1960,135647,0,0,1
40208,1863,3,1,1995,191135,0,1,0
40209,2850,3,2,2015,131295,0,0,1
40210,2847,2,3,1962,322235,1,0,0
40211,1474,2,2,1952,317028,0,1,0
40212,2545,4,1,1950,179968,0,1,0
40213,1536,3,2,2003,103072,0,1,0
40214,1684,5,2,2003,187215,0,1,0
40215,2760,5,1,2014,354584,1,0,0
40216,2034,3,3,1993,198857,1,0,0
40217,1612,3,1,1979,173817,0,0,1
40218,1776,3,1,2014,179209,0,1,0
40219,2926,3,2,1992,290171,1,0,0
40220,2350,3,1,2019,274771,0,1,0
40221,2953,2,2,2018,321763,0,1,0
40222,1594,4,1,1974,277207,0,1,0
40223,1275,2,1,1991,211582,0,1,0
40224,1369,5,2,1965,107089,1,0,0
40225,2513,2,1,1995,259968,1,0,0
40226,1344,2,1,1971,179028,0,0,1
40227,2796,4,2,2008,294735,0,1,0
40228,1367,5,1,2008,90506,0,0,1
40229,2756,5,1,1961,269584,1,0,0
40230,2334,3,2,1978,250551,0,1,0
40231,1730,4,1,1979,138452,0,0,1
40232,2624,2,3,1998,303120,1,0,0
40233,2508,2,1,1999,174878,1,0,0
40234,1014,2,1,1963,50615,0,0,1
40235,1757,5,1,2012,189398,0,0,1
40236,1687,5,2,2003,205987,0,0,1
40237,1003,2,2,1953,148907,0,0,1
40238,2869,5,3,1990,266018,1,0,0
40239,2399,3,2,1997,242922,0,1,0
40240,2392,2,3,1985,221620,0,1,0
40241,2488,2,1,2013,228360,0,0,1
40242,1532,3,1,1960,192584,0,1,0
40243,2743,5,1,2018,332022,1,0,0
40244,1985,2,1,2020,270577,0,0,1
40245,2160,3,3,1993,243209,0,0,1
40246,1833,4,3,1967,135952,0,1,0
40247,1362,3,1,1988,199089,1,0,0
40248,2998,2,1,2009,159706,0,1,0
40249,2954,3,2,1998,302764,0,1,0
40250,2239,5,1,1991,308913,0,0,1
40251,2391,2,3,1988,222449,0,1,0
40252,1116,2,3,1964,21580,1,0,0
40253,2202,5,2,2003,284027,0,1,0
40254,2269,5,1,2015,265222,0,0,1
40255,1127,5,2,1994,205883,0,0,1
40256,2381,4,3,2016,284550,0,0,1
40257,1077,2,2,1974,104313,1,0,0
40258,1740,2,2,1979,197051,0,1,0
40259,2316,2,3,1959,342349,0,1,0
40260,1773,3,1,1961,180826,0,1,0
40261,1081,2,2,1969,160586,0,1,0
40262,1341,2,2,1974,163580,1,0,0
40263,2361,5,3,1965,210832,0,0,1
40264,1818,5,3,1989,210094,0,1,0
40265,1577,5,2,1995,293715,0,1,0
40266,1095,2,3,1985,190084,0,1,0
40267,2168,5,1,1979,275536,1,0,0
40268,1576,4,2,2014,184857,0,1,0
40269,1520,5,1,2005,108642,0,0,1
40270,2420,4,3,1999,336444,1,0,0
40271,1995,3,1,1958,333746,0,1,0
40272,1356,4,1,1961,235451,0,0,1
40273,1185,4,2,1974,187171,1,0,0
40274,2693,3,3,2016,269274,0,0,1
40275,1542,4,3,2011,144181,0,1,0
40276,1150,2,1,1968,94926,0,0,1
40277,2342,2,2,2013,200846,0,1,0
40278,2777,5,2,1968,344493,0,1,0
40279,2691,5,1,2005,352029,1,0,0
40280,2082,5,2,1952,205679,0,1,0
40281,1009,5,2,2011,107218,1,0,0
40282,1856,2,3,1969,208551,0,1,0
